claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
29026,36,M,1.0,70,63960,0,1,Own,15009,6/24/2016,Friday,Local,4,0.0,3,Phone,0,0.0,1,Medium,55071.27317256764,black,17992.26928,0
14755,48,M,1.0,77,70683,1,1,Rent,80028,7/30/2016,Saturday,Local,6,1.0,10,Broker,0,3577.5,7,Large,21608.82657659036,red,11511.38225,0
2635,51,M,1.0,64,63608,0,1,Own,50021,12/4/2015,Friday,Local,0,0.0,33,Phone,1,3569.54,7,Medium,15000.0,silver,30693.08115,0
23516,42,F,1.0,84,56551,1,0,Own,85077,1/5/2015,Monday,Local,2,0.0,50,Phone,0,0.0,4,Compact,67974.04162167286,red,9040.949503,0
22396,36,F,0.0,83,89052,1,1,Own,20111,12/10/2016,Saturday,Local,0,0.0,35,Broker,0,0.0,10,Large,15000.0,blue,35166.24109,0
18911,42,F,1.0,79,96169,0,1,Own,20101,10/14/2016,Friday,Local,0,1.0,50,Broker,1,3816.86,1,Large,15000.0,other,6178.193143,0
28814,30,M,1.0,84,113498,1,0,Own,15010,2/27/2016,Saturday,Parking Lot,3,0.0,5,Broker,1,6826.43,1,Large,16591.770320097123,gray,7651.414355,0
9606,45,M,0.0,55,118161,1,1,Own,20148,1/2/2015,Friday,Local,0,0.0,32,Broker,0,1244.71,5,Compact,17119.751257826538,silver,14975.07279,0
1131,39,M,1.0,92,100812,1,0,Own,50040,8/16/2015,Sunday,Local,6,0.0,90,Phone,0,4011.53,3,Compact,15000.0,blue,19086.29137,0
13025,54,M,1.0,57,35261,0,1,Rent,50006,5/12/2015,Tuesday,Local,0,0.0,33,Phone,1,0.0,7,Large,83645.81281223812,other,26263.44195,0
25747,44,F,1.0,74,56733,0,1,Rent,80015,9/15/2016,Thursday,Local,0,0.0,50,Online,1,3178.85,1,Medium,15000.0,gray,18264.89493,0
25056,36,F,0.0,67,30941,0,1,Own,50025,9/23/2016,Friday,Local,0,0.0,2,Broker,1,1393.28,1,Large,22498.47208620032,red,27421.64862,1
1417,40,M,1.0,77,31796,1,0,Own,15035,3/9/2015,Monday,Parking Lot,5,1.0,96,Broker,0,7265.27,1,Compact,15000.0,gray,48067.59161,0
5850,46,F,1.0,86,96308,0,1,Rent,80011,2/2/2016,Tuesday,Local,12,0.0,60,Broker,1,6641.41,1,Compact,68210.39590765204,other,10037.46437,0
12493,41,M,1.0,75,103099,1,0,Own,80045,10/29/2015,Thursday,Local,5,0.0,9,Broker,1,0.0,1,Large,15000.0,other,23078.05397,1
1622,26,M,0.0,77,101701,1,0,Rent,80017,6/12/2015,Friday,Local,12,0.0,34,Online,1,2453.9,6,Large,15000.0,blue,35994.35018,0
18782,44,M,1.0,36,40618,1,0,Rent,15046,1/15/2016,Friday,Parking Lot,0,0.0,38,Broker,1,0.0,1,Large,15000.0,white,24539.8309,0
11720,41,F,0.0,81,79803,0,1,Own,20160,12/12/2016,Monday,Highway,0,1.0,65,Phone,1,7577.24,1,Large,29474.14772549869,silver,19688.0279,0
1841,36,F,0.0,62,59451,1,0,Own,85025,2/15/2015,Sunday,Highway,0,0.0,2,Broker,1,0.0,1,Medium,45685.28384860227,white,45082.13107,0
20947,49,F,1.0,78,95462,0,1,Own,50054,3/26/2015,Thursday,Parking Lot,0,0.0,3,Phone,1,4968.06,11,Large,24888.870706040478,black,22133.43862,0
7178,32,F,0.0,60,113863,1,1,Own,80107,3/30/2016,Wednesday,Parking Lot,0,0.0,10,Broker,0,0.0,1,Medium,15000.0,gray,12782.33796,0
23758,42,M,1.0,95,53953,1,1,Rent,50001,10/21/2016,Friday,Highway,0,0.0,96,Online,1,0.0,2,Large,15000.0,other,27580.10475,0
14345,31,M,1.0,90,109369,1,1,Own,15057,6/24/2015,Wednesday,Parking Lot,0,0.0,98,Broker,1,2964.33,1,Compact,15000.0,white,49652.8677,0
11188,43,M,1.0,61,31501,0,0,Own,50002,2/28/2016,Sunday,Highway,0,1.0,63,Broker,1,0.0,6,Medium,17860.124632301908,silver,20703.91875,0
25848,50,M,1.0,65,88780,1,0,Rent,85069,2/25/2015,Wednesday,Parking Lot,0,0.0,77,Broker,0,1630.02,1,Compact,78794.60953145075,gray,20133.74388,0
27438,29,M,1.0,81,90314,0,0,Rent,50050,7/26/2016,Tuesday,Parking Lot,7,0.0,77,Online,0,4702.39,1,Compact,40365.20788372093,red,8419.720704000001,0
11491,45,F,1.0,84,116179,1,0,Own,85066,8/3/2015,Monday,Parking Lot,10,0.0,100,Broker,0,1124.94,1,Compact,15000.0,white,31461.90752,0
13552,50,M,1.0,70,104839,0,0,Rent,20148,10/15/2015,Thursday,Parking Lot,10,0.0,90,Broker,0,0.0,7,Large,15000.0,blue,18798.01978,0
1487,48,M,1.0,40,102853,0,0,Own,85019,12/11/2015,Friday,Local,1,1.0,12,Broker,0,0.0,11,Large,21116.261364063517,black,36246.4199,0
15713,42,F,0.0,82,38769,1,1,Own,85072,7/3/2015,Friday,Parking Lot,0,0.0,22,Phone,1,0.0,1,Large,26865.89298049848,other,27015.42002,0
25546,59,F,1.0,84,98800,1,1,Own,50003,8/28/2015,Friday,Highway,20,0.0,50,Phone,0,0.0,1,Compact,21689.002950373837,silver,27063.52678,1
24294,47,F,1.0,88,68892,0,1,Own,20116,1/16/2016,Saturday,Parking Lot,4,0.0,0,Broker,1,10565.36,1,Large,15139.295865232543,blue,30225.56579,0
1239,27,M,1.0,68,32138,1,1,Rent,20107,6/6/2016,Monday,Local,0,1.0,17,Online,1,6406.23,1,Compact,15000.0,other,10443.91978,0
15321,39,F,0.0,77,66977,1,0,Own,50039,9/21/2016,Wednesday,Parking Lot,10,0.0,1,Broker,1,11110.27,4,Large,23536.9105715367,silver,55216.51003,0
10606,39,M,1.0,15,73843,0,1,Rent,15015,6/3/2016,Friday,Parking Lot,0,0.0,68,Broker,1,10234.28,4,Medium,20776.673857928778,blue,33009.97569,1
9910,53,F,1.0,55,50164,1,1,Own,80028,8/30/2015,Sunday,Local,0,0.0,60,Broker,1,0.0,2,Compact,15000.0,gray,25171.02853,0
6110,36,M,0.0,64,55017,1,0,Rent,20128,11/15/2015,Sunday,Parking Lot,0,0.0,51,Phone,1,0.0,1,Compact,15000.0,blue,31414.55213,0
24065,54,M,1.0,85,62149,1,1,Rent,20103,6/23/2016,Thursday,Local,0,1.0,99,Online,1,0.0,7,Compact,15000.0,other,17596.88968,0
6064,48,M,1.0,92,119188,1,1,Rent,85023,3/31/2015,Tuesday,Parking Lot,0,0.0,70,Phone,0,0.0,4,Medium,22004.703473497888,white,6500.150092,0
15349,31,M,1.0,80,117984,0,1,Rent,20129,10/19/2015,Monday,Local,13,0.0,7,Phone,0,4192.04,1,Large,15000.0,white,22027.52604,0
29995,28,F,0.0,92,113971,1,0,Own,85067,4/14/2015,Tuesday,Local,6,1.0,39,Online,1,0.0,1,Compact,57002.233466662736,blue,14855.54007,0
23499,31,F,0.0,78,44068,0,0,Own,20143,2/7/2016,Sunday,Local,9,0.0,49,Broker,1,3228.27,1,Compact,58286.35566341198,silver,29961.60374,1
15804,63,F,1.0,77,108650,0,1,Own,85024,2/16/2015,Monday,Parking Lot,1,0.0,90,Phone,1,0.0,1,Medium,15000.0,black,21403.0141,0
24902,37,M,1.0,81,31941,1,0,Own,15006,1/25/2016,Monday,Highway,4,0.0,46,Broker,1,4329.33,1,Medium,15000.0,red,6751.442486,1
18860,57,F,1.0,77,62440,1,0,Rent,80035,12/29/2015,Tuesday,Local,0,1.0,92,Online,0,2120.91,6,Medium,22869.959169506245,gray,28057.69819,0
20054,54,F,0.0,90,55482,1,0,Own,15005,3/11/2015,Wednesday,Local,0,0.0,13,Broker,1,1546.48,1,Medium,59213.91641923907,red,35883.816060000005,0
9017,38,F,1.0,89,47360,1,1,Rent,85023,10/17/2016,Monday,Parking Lot,13,0.0,67,Online,0,0.0,8,Large,15564.798963404332,red,8519.027377,0
9151,32,F,0.0,64,110460,1,0,Own,80021,2/17/2015,Tuesday,Parking Lot,0,0.0,86,Phone,0,1013.02,1,Large,15000.0,blue,14417.79189,0
25706,37,M,1.0,78,62365,0,0,Rent,50021,9/16/2015,Wednesday,Local,0,0.0,5,Phone,0,10234.25,1,Compact,15000.0,blue,18152.57668,0
15060,44,M,1.0,50,59541,0,1,Own,85003,12/22/2015,Tuesday,Local,0,0.0,0,Phone,1,0.0,1,Compact,15000.0,white,23670.95832,0
8615,44,M,1.0,86,38352,1,1,Rent,20159,8/26/2016,Friday,Highway,0,0.0,46,Broker,0,9057.6,3,Compact,15000.0,black,42531.52326,0
24225,45,F,1.0,77,62559,1,0,Own,15025,5/8/2016,Sunday,Local,0,0.0,20,Phone,1,4229.3,1,Large,15000.0,other,20041.58124,0
15953,47,M,0.0,64,80230,1,1,Own,80011,12/2/2015,Wednesday,Local,0,1.0,93,Phone,1,0.0,1,Compact,15000.0,other,10339.9067,0
6968,37,M,1.0,71,123442,0,1,Own,15026,8/14/2015,Friday,Local,6,1.0,50,Broker,1,7308.72,6,Medium,15000.0,black,15531.18624,0
20044,36,M,1.0,93,45215,0,0,Rent,85079,11/20/2015,Friday,Parking Lot,0,0.0,66,Broker,1,0.0,4,Compact,15000.0,black,17906.14302,1
16072,35,M,1.0,65,65108,1,0,Rent,20146,9/7/2015,Monday,Local,1,0.0,2,Broker,0,306.07,1,Medium,15000.0,black,24747.94987,0
14066,29,F,0.0,75,105488,1,0,Own,50035,6/20/2016,Monday,Highway,9,0.0,95,Online,1,0.0,1,Medium,71534.657437873,red,25551.6491,0
26910,25,M,1.0,88,112268,1,1,Rent,85027,10/12/2016,Wednesday,Local,12,0.0,51,Online,1,0.0,1,Medium,81808.89279841378,other,27893.04512,0
26961,49,F,1.0,87,46019,1,1,Rent,50037,4/10/2015,Friday,Highway,0,1.0,61,Broker,1,11170.95,1,Large,82878.16745070912,red,22435.37686,0
8676,53,F,1.0,49,44065,1,1,Rent,85082,8/20/2015,Thursday,Local,0,1.0,50,Broker,0,1138.9,1,Compact,15268.16353196216,white,11828.01074,0
12039,40,M,1.0,70,80903,1,1,Own,50039,3/11/2016,Friday,Local,0,0.0,1,Phone,1,0.0,6,Large,15000.0,red,49319.57712,0
18195,48,M,1.0,77,40881,0,1,Own,15052,7/31/2016,Sunday,Parking Lot,1,0.0,1,Phone,1,3352.51,1,Large,15000.0,other,11822.27755,0
1316,50,F,1.0,88,69003,1,0,Own,50025,1/16/2015,Friday,Local,6,1.0,6,Broker,1,0.0,1,Compact,15000.0,blue,14803.925,0
19640,88,M,1.0,65,32548,0,0,Own,20115,12/18/2016,Sunday,Highway,4,0.0,0,Phone,1,0.0,1,Compact,41272.67185139592,white,7083.712226000001,0
14705,48,M,1.0,73,47973,0,1,Rent,15056,2/28/2016,Sunday,Local,0,1.0,60,Online,1,8947.51,1,Large,28509.653911886824,black,11704.38597,1
6077,48,F,1.0,66,93381,1,1,Own,80022,11/19/2016,Saturday,Local,0,0.0,73,Broker,0,165.23,1,Medium,78632.17293412023,black,17817.97481,0
25930,54,M,1.0,64,79456,0,0,Own,85009,3/5/2016,Saturday,Highway,4,0.0,1,Broker,0,1069.11,7,Large,15000.0,silver,36674.02098,0
16070,45,F,1.0,38,88856,1,1,Own,20122,12/4/2016,Sunday,Local,0,1.0,61,Broker,1,2206.47,4,Medium,126728.13268327391,black,41017.8563,0
4942,70,M,1.0,58,41785,1,1,Rent,85080,10/21/2016,Friday,Parking Lot,3,0.0,52,Broker,1,3225.29,1,Large,15000.0,silver,15043.25576,0
6468,20,F,0.0,45,89806,1,0,Own,85080,7/15/2016,Friday,Local,6,0.0,78,Phone,1,0.0,1,Medium,15000.0,blue,15030.22475,0
13121,38,M,1.0,68,82817,1,0,Own,50022,7/23/2016,Saturday,Highway,4,1.0,0,Broker,1,0.0,1,Large,47788.20466820773,red,55076.84752999999,0
8331,71,F,1.0,84,116745,1,1,Rent,15054,4/11/2016,Monday,Parking Lot,11,0.0,22,Broker,0,975.87,1,Medium,73060.18616265153,gray,12862.77452,0
9561,40,F,1.0,81,46600,1,1,Rent,85070,5/11/2016,Wednesday,Local,6,0.0,93,Broker,1,0.0,1,Medium,15000.0,black,16251.32372,1
26913,59,F,1.0,75,119692,0,1,Own,50049,1/3/2015,Saturday,Local,0,0.0,67,Phone,1,0.0,1,Compact,28514.48378012595,silver,17041.962209999998,0
6244,44,F,0.0,66,36457,1,0,Own,50021,11/9/2016,Wednesday,Parking Lot,2,1.0,98,Phone,1,1369.83,14,Compact,36211.13766215091,blue,54501.55688,0
8307,44,M,1.0,84,78016,1,1,Rent,85077,9/12/2015,Saturday,Highway,0,1.0,3,Phone,1,0.0,2,Compact,15000.0,black,36156.56305,0
5004,32,F,1.0,42,104729,1,1,Own,15025,12/3/2015,Thursday,Local,22,0.0,100,Broker,0,0.0,1,Compact,15000.0,other,30184.18722,0
27724,46,F,1.0,66,52000,0,1,Rent,85060,7/11/2015,Saturday,Local,0,0.0,2,Broker,0,0.0,8,Compact,52903.84695523376,other,16714.46443,0
7102,51,F,1.0,29,115896,1,1,Own,20152,4/13/2015,Monday,Local,0,0.0,100,Broker,1,11656.19,12,Compact,15000.0,other,26211.26653,0
11609,44,F,1.0,55,38228,1,1,Own,85019,8/31/2016,Wednesday,Highway,11,1.0,38,Phone,1,0.0,1,Large,15000.0,red,24224.51902,0
19531,55,F,1.0,67,30553,1,0,Own,15038,2/21/2016,Sunday,Local,0,0.0,49,Broker,0,0.0,1,Compact,74779.56090550579,white,22301.42651,0
12508,34,F,1.0,53,33249,0,0,Own,80106,7/16/2016,Saturday,Local,6,0.0,15,Broker,0,0.0,1,Compact,15000.0,blue,22762.95085,1
21601,42,M,1.0,91,102032,1,0,Rent,50010,1/30/2016,Saturday,Local,7,0.0,10,Online,1,0.0,1,Compact,130000.0,red,9968.633458,0
25631,33,M,0.0,79,58633,1,1,Own,50042,2/19/2015,Thursday,Local,0,1.0,40,Phone,1,0.0,1,Compact,15000.0,silver,38183.28455,0
25836,32,F,1.0,51,122450,0,0,Rent,80042,2/7/2015,Saturday,Parking Lot,5,0.0,18,Phone,0,3194.69,1,Medium,42401.47364711665,gray,36943.19327,0
20693,47,M,0.0,82,37940,1,1,Rent,20135,9/11/2016,Sunday,Parking Lot,0,0.0,73,Broker,0,7969.35,1,Large,35454.86249689438,blue,64822.62493,0
26246,38,F,0.0,88,79735,1,1,Rent,85004,2/18/2016,Thursday,Parking Lot,0,0.0,2,Phone,1,0.0,1,Compact,15000.0,red,34581.77423,0
20037,40,M,0.0,65,60044,1,0,Own,15027,1/18/2015,Sunday,Local,0,1.0,72,Phone,0,810.33,1,Compact,15000.0,black,16697.03543,0
28352,43,M,1.0,60,32767,1,1,Own,85077,9/7/2015,Monday,Local,0,1.0,50,Online,1,2210.79,5,Medium,15000.0,red,31173.07234,0
27629,37,F,1.0,68,84980,1,1,Rent,50022,7/21/2016,Thursday,Local,0,0.0,99,Broker,1,2000.16,1,Medium,15000.0,blue,10910.68005,0
21309,35,F,1.0,73,66289,0,0,Own,85002,5/11/2015,Monday,Local,0,0.0,12,Broker,1,0.0,2,Large,29285.560342121047,other,30706.44637,0
16669,51,M,1.0,82,101673,1,1,Own,15001,9/16/2016,Friday,Local,0,0.0,95,Broker,0,5105.11,3,Compact,15000.0,gray,7805.359031999999,0
25091,50,F,0.0,86,99674,0,0,Rent,50025,12/26/2015,Saturday,Highway,0,1.0,21,Broker,1,274.42,3,Large,15000.0,blue,37225.7118,0
22903,41,F,1.0,75,52339,1,0,Own,15025,10/29/2016,Saturday,Highway,8,1.0,63,Broker,1,0.0,1,Large,41875.32580708357,black,24580.01685,0
26152,28,F,1.0,88,48002,1,1,Rent,80016,2/27/2015,Friday,Local,0,0.0,50,Online,1,2297.88,10,Medium,15000.0,gray,21848.82109,0
23085,58,M,1.0,82,112409,1,1,Rent,20149,12/3/2015,Thursday,Highway,2,0.0,37,Phone,1,0.0,4,Medium,15000.0,red,8688.499152,0
6106,53,F,1.0,71,106348,1,0,Rent,50056,4/25/2015,Saturday,Local,1,1.0,82,Phone,1,0.0,1,Large,15000.0,white,51035.89315,0
28745,33,F,0.0,65,123484,1,1,Own,20149,11/24/2015,Tuesday,Local,9,0.0,20,Broker,0,0.0,6,Compact,15000.0,white,19253.59418,1
10802,45,F,1.0,91,110151,1,1,Own,85007,1/9/2016,Saturday,Parking Lot,0,0.0,7,Phone,1,0.0,1,Medium,15000.0,black,33970.25479,0
19475,27,F,1.0,70,35824,1,0,Rent,50026,9/20/2016,Tuesday,Local,3,1.0,89,Online,0,0.0,1,Large,38114.53209553071,silver,13149.31993,0
7736,29,F,1.0,72,68252,0,1,Rent,80021,5/10/2015,Sunday,Parking Lot,3,0.0,4,Broker,1,1574.44,1,Medium,15000.0,white,22949.030430000003,0
2803,45,F,1.0,77,32505,1,1,Own,80040,2/13/2016,Saturday,Local,0,1.0,19,Phone,1,6191.1,1,Large,77821.6258189111,black,13745.62799,0
25990,54,M,0.0,92,66599,0,0,Rent,50049,1/5/2015,Monday,Parking Lot,1,0.0,35,Phone,1,0.0,1,Compact,61497.94547711148,red,9167.610019,0
26347,35,M,1.0,74,91905,1,0,Own,15009,5/30/2016,Monday,Local,0,0.0,47,Broker,1,0.0,1,Medium,31727.69472187536,black,16733.561859999998,0
21896,60,M,1.0,72,47850,1,0,Rent,15031,12/13/2016,Tuesday,Local,0,0.0,22,Broker,1,2824.32,2,Medium,32361.226908273307,gray,12817.83363,0
2055,23,F,1.0,85,81310,1,0,Rent,15022,10/13/2015,Tuesday,Local,0,0.0,70,Phone,0,0.0,1,Large,90968.25869636584,silver,43969.65939,0
15560,32,M,1.0,85,36348,0,1,Own,15020,9/20/2015,Sunday,Local,14,0.0,0,Broker,0,6584.88,1,Large,15000.0,blue,18946.92294,0
25558,39,F,0.0,83,31974,1,1,Own,80040,6/4/2016,Saturday,Local,0,0.0,24,Broker,0,9659.44,3,Medium,25842.895079368485,white,40968.81907,0
19719,38,F,1.0,86,118501,0,1,Rent,85065,7/3/2015,Friday,Parking Lot,0,0.0,50,Phone,1,449.42,6,Medium,51018.20977283351,white,14745.57392,0
15119,62,F,0.0,79,50946,0,1,Own,85061,9/16/2015,Wednesday,Parking Lot,3,0.0,29,Phone,1,0.0,6,Large,15000.0,black,5833.859697,0
9602,53,F,0.0,68,117359,0,1,Own,80110,8/15/2016,Monday,Local,8,1.0,12,Broker,1,1707.14,13,Medium,45097.5962748975,white,24238.37685,1
21745,60,F,0.0,69,88459,1,1,Rent,80011,10/5/2015,Monday,Local,0,0.0,2,Phone,1,8951.05,1,Large,15000.0,gray,23418.70259,0
1271,46,F,1.0,69,122491,1,0,Rent,50039,7/3/2015,Friday,Highway,5,0.0,79,Broker,1,0.0,5,Medium,15000.0,red,18461.51642,0
29784,43,M,1.0,39,121697,0,1,Own,20158,11/6/2015,Friday,Local,3,0.0,23,Phone,1,4442.4,1,Medium,15000.0,silver,51352.83048,1
4853,46,M,0.0,73,78420,0,0,Own,50058,11/10/2016,Thursday,Local,0,0.0,4,Broker,1,0.0,6,Medium,15000.0,other,18533.2747,1
9884,67,M,1.0,92,47132,0,0,Own,85033,8/15/2015,Saturday,Parking Lot,7,0.0,7,Broker,0,2435.67,9,Medium,20882.28118174525,blue,16682.61922,0
9821,37,M,1.0,91,33206,1,1,Rent,80035,7/30/2016,Saturday,Local,9,0.0,47,Broker,1,2315.37,7,Compact,36573.30703463708,silver,25239.81003,0
28633,44,F,1.0,49,52820,1,1,Own,85024,10/8/2016,Saturday,Parking Lot,0,0.0,2,Phone,1,5747.1,1,Large,15000.0,red,2450.138635,0
9864,52,F,1.0,34,89362,1,1,Own,15004,11/2/2016,Wednesday,Local,16,0.0,5,Phone,1,6874.1,1,Large,15000.0,silver,29266.53975,0
7915,37,M,1.0,80,81132,1,0,Rent,80003,10/3/2015,Saturday,Local,4,1.0,29,Broker,1,1746.81,1,Medium,15000.0,black,24689.92477,0
8749,37,M,0.0,78,53093,1,0,Own,85043,5/29/2016,Sunday,Local,11,1.0,94,Phone,0,0.0,12,Medium,60188.92914837289,black,18399.859330000003,0
1664,40,F,1.0,91,114862,1,0,Own,15055,6/23/2015,Tuesday,Parking Lot,6,1.0,89,Online,0,3284.06,1,Large,15000.0,blue,13271.48301,0
15216,63,F,0.0,81,44511,1,1,Rent,15035,2/2/2015,Monday,Local,16,0.0,86,Broker,1,0.0,1,Large,29309.277108426068,other,16955.38143,0
26637,39,F,0.0,82,96046,1,1,Rent,50055,3/18/2016,Friday,Local,1,1.0,81,Phone,1,0.0,1,Medium,20201.15160396979,red,15412.03732,0
10405,52,F,1.0,77,46886,1,0,Rent,50003,10/24/2015,Saturday,Local,8,0.0,57,Broker,1,214.18,2,Large,97006.79632011328,black,22890.60637,0
20389,40,F,1.0,84,98903,0,1,Own,85019,10/1/2015,Thursday,Local,5,0.0,50,Broker,0,0.0,1,Large,34474.84175370874,black,41084.66514,0
15221,49,M,1.0,76,124247,0,0,Own,20160,5/28/2016,Saturday,Parking Lot,6,0.0,51,Phone,1,0.0,1,Large,18658.82688661412,black,25484.39369,0
3788,50,F,1.0,89,75295,0,0,Rent,85071,11/11/2016,Friday,Parking Lot,0,0.0,3,Broker,1,0.0,3,Large,15000.0,silver,26705.9366,0
21414,46,M,1.0,55,49596,1,0,Rent,20117,7/7/2015,Tuesday,Local,0,0.0,9,Broker,1,0.0,1,Medium,74275.70109179778,black,12026.4819,1
6833,55,F,1.0,81,119968,1,1,Rent,80046,6/11/2015,Thursday,Local,0,0.0,97,Phone,1,0.0,1,Medium,15000.0,blue,13691.59339,0
4742,45,F,1.0,94,57968,1,1,Own,85078,8/1/2016,Monday,Local,0,0.0,81,Phone,1,2078.27,1,Medium,15000.0,silver,37690.79852,0
14427,40,M,1.0,75,66712,0,1,Own,85027,9/18/2016,Sunday,Local,0,0.0,20,Broker,0,0.0,1,Compact,70983.58961635284,blue,13908.34219,0
9401,59,F,1.0,88,84232,1,0,Own,85005,12/4/2016,Sunday,Local,10,0.0,22,Broker,1,0.0,1,Large,27047.39765586942,black,27250.51679,0
18012,65,M,1.0,74,52591,1,0,Own,50032,11/23/2015,Monday,Highway,6,0.0,6,Broker,0,0.0,5,Compact,15000.0,gray,26389.297280000003,0
15240,43,M,0.0,88,106067,1,1,Own,15021,1/25/2015,Sunday,Highway,0,0.0,1,Online,0,2360.66,1,Compact,15000.0,red,12417.04723,1
18462,39,M,1.0,53,35432,1,1,Rent,80005,3/21/2016,Monday,Local,0,0.0,68,Phone,1,3115.84,1,Large,15000.0,red,31588.97118,0
14046,24,F,1.0,65,105708,1,1,Rent,20102,5/6/2016,Friday,Parking Lot,0,1.0,93,Online,1,0.0,3,Large,15000.0,white,23564.22357,0
16582,31,M,1.0,56,93649,1,1,Own,85042,2/17/2016,Wednesday,Local,0,0.0,89,Phone,1,7764.03,1,Medium,42571.15041613671,red,18084.38335,1
11027,41,M,1.0,44,57856,1,1,Rent,80021,9/20/2015,Sunday,Parking Lot,11,0.0,96,Phone,0,0.0,8,Large,15000.0,silver,10009.08729,0
9283,63,F,1.0,81,32894,1,1,Rent,80015,5/17/2015,Sunday,Parking Lot,0,0.0,42,Online,0,0.0,1,Large,68950.88795856354,white,16496.41159,0
3121,33,F,0.0,77,93766,1,0,Rent,80005,10/8/2016,Saturday,Highway,0,0.0,2,Broker,0,0.0,1,Compact,15000.0,white,20211.92649,0
6437,59,M,1.0,70,53926,1,0,Own,50010,3/8/2015,Sunday,Highway,28,1.0,8,Broker,1,0.0,1,Medium,15000.0,red,5427.833393999999,0
24999,41,F,1.0,84,53203,0,1,Own,20152,5/28/2016,Saturday,Local,0,0.0,56,Broker,1,0.0,1,Large,15000.0,black,17810.427519999997,1
28573,35,M,1.0,89,93214,0,1,Own,85019,1/27/2015,Tuesday,Local,5,0.0,100,Online,1,0.0,1,Medium,52136.7782175973,gray,29998.97241,0
28522,39,M,1.0,71,57230,1,0,Own,15045,9/1/2016,Thursday,Parking Lot,0,1.0,37,Phone,1,0.0,1,Compact,46901.95520611984,black,16558.739990000002,0
9726,48,M,1.0,81,110103,0,0,Rent,50055,3/18/2016,Friday,Parking Lot,5,0.0,18,Phone,1,7754.04,1,Medium,23845.091850911514,red,19046.39263,0
15096,42,F,1.0,77,71489,1,0,Own,85018,9/25/2016,Sunday,Parking Lot,20,0.0,88,Online,0,0.0,20,Large,15000.0,white,22872.61206,0
26678,64,M,1.0,82,73486,0,0,Own,85073,12/6/2015,Sunday,Local,0,0.0,2,Broker,1,1187.18,1,Compact,15000.0,gray,36696.16628,0
5000,24,M,0.0,77,47467,0,0,Rent,80019,10/28/2015,Wednesday,Parking Lot,15,0.0,96,Online,0,1767.79,3,Medium,50967.32166286068,other,32067.536030000003,0
24715,42,M,1.0,43,103729,1,1,Own,20109,7/4/2016,Monday,Local,25,0.0,18,Broker,1,4645.39,6,Large,44042.88819984309,red,13258.49263,0
10807,47,F,1.0,69,35229,1,1,Own,50057,8/7/2015,Friday,Local,0,0.0,9,Phone,0,1784.06,7,Medium,31533.76423016438,gray,19124.94255,0
2615,53,F,1.0,37,63800,0,1,Rent,80016,11/14/2016,Monday,Highway,5,0.0,79,Phone,1,0.0,2,Compact,15000.0,other,36970.81313,0
2637,44,F,0.0,61,107288,0,0,Own,50010,4/11/2016,Monday,Local,0,0.0,93,Broker,1,3056.7,1,Compact,15000.0,black,12138.85393,0
14536,53,F,1.0,63,64575,1,1,Own,50023,5/22/2016,Sunday,Parking Lot,0,0.0,51,Broker,1,120.84,1,Medium,15000.0,white,21736.25587,0
14772,47,M,1.0,58,52986,1,1,Rent,15001,3/27/2016,Sunday,Parking Lot,0,0.0,86,Broker,0,0.0,16,Large,15000.0,white,17355.33955,0
10857,31,M,0.0,94,87799,0,1,Rent,80042,9/28/2016,Wednesday,Local,5,1.0,96,Broker,1,0.0,3,Large,15000.0,gray,23151.57904,0
11824,61,F,0.0,87,75209,0,1,Own,50034,5/4/2015,Monday,Highway,12,0.0,22,Broker,1,158.54,1,Medium,15000.0,white,13615.81627,0
7678,29,F,1.0,66,86416,1,1,Own,85028,11/13/2016,Sunday,Local,0,0.0,14,Online,0,7222.98,4,Medium,37418.80738632559,silver,13697.71517,0
5439,48,F,1.0,75,50232,1,1,Rent,85019,9/5/2015,Saturday,Parking Lot,0,0.0,42,Broker,1,1476.04,1,Large,15000.0,silver,23882.4051,0
5991,60,M,1.0,63,99704,0,1,Rent,50048,4/25/2016,Monday,Local,0,0.0,45,Broker,1,0.0,1,Compact,66736.6789460503,blue,12562.16948,1
19142,32,F,0.0,66,103397,1,1,Rent,50001,6/21/2015,Sunday,Parking Lot,13,0.0,82,Broker,1,2418.57,1,Large,15000.0,silver,29428.69325,0
17969,45,F,0.0,33,99730,0,1,Rent,50057,1/16/2015,Friday,Highway,0,0.0,6,Broker,1,297.45,1,Large,19149.45367565379,black,10094.5092,1
28824,42,F,0.0,60,69097,0,1,Rent,50048,7/20/2016,Wednesday,Local,0,0.0,96,Broker,1,0.0,1,Compact,15000.0,white,8326.319087,1
12571,37,M,0.0,87,67419,1,1,Rent,50056,5/29/2016,Sunday,Local,21,0.0,64,Broker,0,0.0,2,Large,53909.97532626354,red,22648.23746,0
21497,41,M,0.0,61,88903,1,0,Rent,85078,6/24/2015,Wednesday,Parking Lot,0,0.0,19,Online,1,6905.93,17,Large,15000.0,silver,5370.949379,0
